Adaptive Defrost,ApplStandard,Brand,Labelled energy consumption (kWh/year),CompartGrVol,CompartNetVol,CompartType,Configuration,Country,Depth,Designation,FF Vol,FZ Vol,Group,Height,Icemaker,MEPSApproval,Model No,Family Name,N-Standard,Star2009,SRI2009,No_Doors,S-MEPS_Ad,S-MEPScutoff,Sold_in,Submit_ID,SubmitStatus,Tot Vol,Width,ExpDate,GrandDate,Product Class,Availability Status,Product Website,Representative Brand URL,Fixed MEPS allowance factor,Variable MEPS allowance factor,Adjusted volume,Type,Star Rating (old),Star Image Large,Star Image Small,Registration Number,Defrost_System_Controller
N/A,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,TCL,331,"11.0,319.5,90.0",N/A,"Two-star,Fresh Food,Freezer",Upright,China,686.0,Refrigerator/Freezer,N/A,N/A,5T,1720.0,-,Labelling and MEPS,TRF491TG,,AS/NZS  IEC  62552.3:2018,4.0,4.03398,2,N/A,412.766,"Australia,Fiji,New Zealand",169560,Approved,420.0,706.0,2030-06-03,,Class 5,Available,http://www.tclelectronics.com.au/,http://www.tclelectronics.com.au,256.9,0.3133,497.498,5T,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,ARF3594,Variable defrost controller
N/A,New requirements (Household Refrigerating Appliances) 2019,SHEFFIELD,90,48.0,N/A,Fresh Food,Upright,China,470.0,Refrigerator,N/A,N/A,2,501.0,-,Labelling and MEPS,PLA48L,PLA48L,AS/NZS  IEC  62552.3:2018,3.5,3.50807,1,N/A,199.965,"Fiji,New Zealand",162817,Approved,48.0,445.0,2124-06-07,,Class 2,Available,http://www.prolinkasia.com/,https://www.prolinkasia.com/,181.4,0.2247,48.0,2,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png,ZRF0884,-
N/A,New requirements (Household Refrigerating Appliances) 2019,SHEFFIELD,90,48.0,N/A,Fresh Food,Upright,China,470.0,Refrigerator,N/A,N/A,2,501.0,-,Labelling and MEPS,PLA48L - Black,PLA48L,AS/NZS  IEC  62552.3:2018,3.5,3.50807,1,N/A,199.965,"Fiji,New Zealand",162817,Approved,48.0,445.0,2124-06-07,,Class 2,Available,http://www.prolinkasia.com/,https://www.prolinkasia.com/,181.4,0.2247,48.0,2,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png,ZRF0884,-
N/A,New requirements (Household Refrigerating Appliances) 2019,SHEFFIELD,400,420.0,N/A,Freezer,Chest,China,710.0,Freezer,N/A,N/A,6C,840.0,-,Labelling and MEPS,PLA1367,,AS/NZS  IEC  62552.3:2018,2.5,2.59717,1,N/A,510.322,Fiji,169793,Approved,420.0,1470.0,2125-05-06,,Class 8,Available,http://www.prolinkasia.com/,https://www.prolinkasia.com/,182.2,0.4375,749.994,6C,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png,ZRF0913,-
N/A,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,SAMSUNG ELECTRONICS,446,"246.0,402.0",N/A,"Freezer,Fresh Food",Upright,South Korea,-,Refrigerator/Freezer,N/A,N/A,5B,-,-,Labelling and MEPS,SRFX9200N,,AS/NZS  IEC  62552.3:2018,4.0,4.28577,4,N/A,636.744,"Australia,Fiji,New Zealand",169804,Approved,648.0,-,2030-05-27,,Class 6,Available,http://www.samsung.com/,,348.1,0.3431,841.282,5B,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,ARF3590,Variable defrost controller
N/A,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,AUCMA,243,275.0,N/A,Freezer,Chest,China,665.0,Freezer,N/A,N/A,6C,886.0,-,Labelling and MEPS,BD-275FA,,AS/NZS  IEC  62552.3:2018,4.0,4.02777,1,N/A,397.042,"Australia,Fiji,New Zealand",169831,Approved,275.0,1100.0,2030-06-29,,Class 8,Available,https://www.aucmaoverseas.com,https://www.aucmaoverseas.com,182.2,0.4375,491.067,6C,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,ARF3622,-
N/A,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,STIRLING,189,198.0,N/A,Freezer,Chest,China,560.0,Freezer,N/A,N/A,6C,850.0,-,Labelling and MEPS,STR-CF198LM,,AS/NZS  IEC  62552.3:2018,4.5,4.51028,1,N/A,336.886,"Australia,New Zealand",169872,Approved,198.0,770.0,2030-05-29,,Class 8,Available,,,182.2,0.4375,353.569,6C,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,ARF3592,-
N/A,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,STIRLING,88,198.0,N/A,Fresh Food,Chest,China,560.0,Refrigerator,N/A,N/A,2,850.0,-,Labelling and MEPS,STR-CF198LM,,AS/NZS  IEC  62552.3:2018,6.0,6.0559,1,N/A,225.891,"Australia,New Zealand",169900,Approved,198.0,770.0,2030-05-29,,Class 2,Available,,,181.4,0.2247,198.0,2,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png,ARF3593,-
N/A,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,WESTINGHOUSE,382,"397.0,150.0",N/A,"Fresh Food,Freezer",Upright,Thailand,781.0,Refrigerator/Freezer,N/A,N/A,5B,1725.0,-,Labelling and MEPS,WQE5400SD,WQE5400**,AS/NZS  IEC  62552.3:2018,4.0,4.24492,4,N/A,576.212,"Australia,Fiji,New Zealand",169973,Approved,547.0,896.0,2030-06-22,,Class 6,Available,http://www.electrolux.co.th/,http://www.westinghouse.com.au,348.1,0.3431,664.855,5B,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,ARF3612,Variable defrost controller
N/A,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,WESTINGHOUSE,382,"397.0,150.0",N/A,"Fresh Food,Freezer",Upright,Thailand,781.0,Refrigerator/Freezer,N/A,N/A,5B,1725.0,-,Labelling and MEPS,WQE5400BD,WQE5400**,AS/NZS  IEC  62552.3:2018,4.0,4.24492,4,N/A,576.212,"Australia,Fiji,New Zealand",169973,Approved,547.0,896.0,2030-06-22,,Class 6,Available,http://www.electrolux.co.th/,http://www.westinghouse.com.au,348.1,0.3431,664.855,5B,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,ARF3612,Variable defrost controller
N/A,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,WESTINGHOUSE,382,"397.0,150.0",N/A,"Fresh Food,Freezer",Upright,Thailand,781.0,Refrigerator/Freezer,N/A,N/A,5B,1725.0,-,Labelling and MEPS,WQE5400**,WQE5400**,AS/NZS  IEC  62552.3:2018,4.0,4.24492,4,N/A,576.212,"Australia,Fiji,New Zealand",169973,Approved,547.0,896.0,2030-06-22,,Class 6,Available,http://www.electrolux.co.th/,http://www.westinghouse.com.au,348.1,0.3431,664.855,5B,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,ARF3612,Variable defrost controller
N/A,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,CHIQ,165,500.0,166.0,Fresh Food,Chest,China,735.0,Refrigerator,N/A,N/A,2,835.0,-,Labelling and MEPS,CCF500W5E,CCF*****E,AS/NZS  IEC  62552.3:2018,5.0,5.05622,1,N/A,293.75,"Australia,Fiji,New Zealand",170070,Approved,500.0,1650.0,2030-06-09,,Class 2,Available,,,181.4,0.2247,500.0,2,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,ARF3597,-
N/A,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,CHIQ,165,500.0,166.0,Fresh Food,Chest,China,735.0,Refrigerator,N/A,N/A,2,835.0,-,Labelling and MEPS,CCF499B5E,CCF*****E,AS/NZS  IEC  62552.3:2018,5.0,5.05622,1,N/A,293.75,"Australia,Fiji,New Zealand",170070,Approved,500.0,1650.0,2030-06-09,,Class 2,Available,,,181.4,0.2247,500.0,2,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,ARF3597,-
N/A,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,CHIQ,165,500.0,166.0,Fresh Food,Chest,China,735.0,Refrigerator,N/A,N/A,2,835.0,-,Labelling and MEPS,CCF500WE,CCF*****E,AS/NZS  IEC  62552.3:2018,5.0,5.05622,1,N/A,293.75,"Australia,Fiji,New Zealand",170070,Approved,500.0,1650.0,2030-06-09,,Class 2,Available,,,181.4,0.2247,500.0,2,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,ARF3597,-
N/A,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,CHIQ,165,500.0,166.0,Fresh Food,Chest,China,735.0,Refrigerator,N/A,N/A,2,835.0,-,Labelling and MEPS,CCF499BE,CCF*****E,AS/NZS  IEC  62552.3:2018,5.0,5.05622,1,N/A,293.75,"Australia,Fiji,New Zealand",170070,Approved,500.0,1650.0,2030-06-09,,Class 2,Available,,,181.4,0.2247,500.0,2,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,ARF3597,-
N/A,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,CHIQ,165,500.0,166.0,Fresh Food,Chest,China,735.0,Refrigerator,N/A,N/A,2,835.0,-,Labelling and MEPS,CCF*****E,CCF*****E,AS/NZS  IEC  62552.3:2018,5.0,5.05622,1,N/A,293.75,"Australia,Fiji,New Zealand",170070,Approved,500.0,1650.0,2030-06-09,,Class 2,Available,,,181.4,0.2247,500.0,2,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,ARF3597,-
N/A,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,Warrior Refrigeration,105,45.0,N/A,Wine storage,Chest,China,480.0,Cooled appliance,N/A,N/A,1,420.0,-,Labelling and MEPS,WCM50-D,Comprssor Drawer Minibar,AS/NZS  IEC  62552.3:2018,1.5,1.97897,1,N/A,268.033,Australia,170239,Approved,45.0,550.0,2030-06-18,,Class 1,Available,http://www.dellware.cn/,https://www.warriorfridges.com.au/,219.3,0.2717,32.144,1,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_1.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-1.5.png,ARF3610,-
N/A,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,Warrior Refrigeration,105,45.0,N/A,Wine storage,Chest,China,480.0,Cooled appliance,N/A,N/A,1,420.0,-,Labelling and MEPS,WCM50-DI,Comprssor Drawer Minibar,AS/NZS  IEC  62552.3:2018,1.5,1.97897,1,N/A,268.033,Australia,170239,Approved,45.0,550.0,2030-06-18,,Class 1,Available,http://www.dellware.cn/,https://www.warriorfridges.com.au/,219.3,0.2717,32.144,1,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_1.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-1.5.png,ARF3610,-
N/A,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,Warrior Refrigeration,105,45.0,N/A,Wine storage,Chest,China,480.0,Cooled appliance,N/A,N/A,1,420.0,-,Labelling and MEPS,WCM50-DG,Comprssor Drawer Minibar,AS/NZS  IEC  62552.3:2018,1.5,1.97897,1,N/A,268.033,Australia,170239,Approved,45.0,550.0,2030-06-18,,Class 1,Available,http://www.dellware.cn/,https://www.warriorfridges.com.au/,219.3,0.2717,32.144,1,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_1.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-1.5.png,ARF3610,-
N/A,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,Warrior Refrigeration,105,45.0,N/A,Wine storage,Chest,China,480.0,Cooled appliance,N/A,N/A,1,420.0,-,Labelling and MEPS,Comprssor Drawer Minibar,Comprssor Drawer Minibar,AS/NZS  IEC  62552.3:2018,1.5,1.97897,1,N/A,268.033,Australia,170239,Approved,45.0,550.0,2030-06-18,,Class 1,Available,http://www.dellware.cn/,https://www.warriorfridges.com.au/,219.3,0.2717,32.144,1,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_1.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-1.5.png,ARF3610,-
N/A,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,Devanti,185,31.0,N/A,Freezer,Upright,China,-,Freezer,N/A,N/A,6U,-,-,Labelling and MEPS,UPF-31L-BK,,AS/NZS  IEC  62552.3:2018,1.0,1.26176,1,N/A,266.166,Australia,170314,Approved,31.0,-,2030-06-17,,Class 9,Available,http://cn.ahbisun.com/,https://search.ipaustralia.gov.au/trademarks/search/view/1842577,252.0,0.2559,55.357,6U,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_1_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-1.png,ARF3609,-
N/A,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,SAMSUNG ELECTRONICS,329,"317.0,92.0,6.0",N/A,"Fresh Food,Freezer,Two-star",Upright,Thailand,-,Refrigerator/Freezer,N/A,N/A,5T,-,-,Labelling and MEPS,SRT5200S,,AS/NZS  IEC  62552.3:2018,4.0,4.02163,2,N/A,410.64,"Australia,Fiji,New Zealand",170318,Approved,415.0,-,2030-06-24,,Class 5,Available,http://www.samsung.com/,,256.9,0.3133,490.713,5T,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,ARF3615,Variable defrost controller
N/A,New requirements (Household Refrigerating Appliances) 2019,Liebherr,90,127.0,N/A,Fresh Food,Upright,Germany,550.0,Refrigerator,N/A,N/A,1,819.0,-,Labelling and MEPS,URh3600,,AS/NZS  IEC  62552.3:2018,5.0,5.05899,1,N/A,293.806,"Australia,Fiji,New Zealand",170368,Approved,127.0,597.0,2125-07-01,,Class 1,Available,http://www.liebherr.com/,http://www.awardappliances.co.nz/,219.3,0.2717,127.0,1,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,ZRF0939,Variable defrost controller
N/A,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,WESTINGHOUSE,382,"397.0,168.0",N/A,"Fresh Food,Freezer",Upright,Thailand,781.0,Refrigerator/Freezer,N/A,N/A,5B,1725.0,No,Labelling and MEPS,WHE5650SD,,AS/NZS  IEC  62552.3:2018,4.0,4.41154,3,N/A,587.24,"Australia,Fiji,New Zealand",170360,Approved,565.0,896.0,2030-06-22,,Class 6,Available,http://www.electrolux.co.th/,http://www.westinghouse.com.au,348.1,0.3431,696.998,5B,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,ARF3613,Variable defrost controller
N/A,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,WESTINGHOUSE,382,"397.0,168.0",N/A,"Fresh Food,Freezer",Upright,Thailand,781.0,Refrigerator/Freezer,N/A,N/A,5B,1725.0,-,Labelling and MEPS,WHE5600SD,,AS/NZS  IEC  62552.3:2018,4.0,4.41154,3,N/A,587.24,"Australia,Fiji,New Zealand",170375,Approved,565.0,896.0,2030-06-22,,Class 6,Available,http://www.electrolux.co.th/,http://www.westinghouse.com.au,348.1,0.3431,696.998,5B,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,ARF3614,Variable defrost controller
N/A,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,HAIER,201,"154.0,54.0",N/A,"Fresh Food,Freezer",Upright,China,561.0,Refrigerator/Freezer,N/A,N/A,5T,1465.0,-,Labelling and MEPS,HRF210TG,HRF210T Series,AS/NZS  IEC  62552.3:2018,4.5,4.51268,2,N/A,349.282,"Australia,Fiji,New Zealand",170488,Approved,208.0,545.0,2030-06-26,,Class 5,Available,,http://www.haierappliances.com.au/,256.9,0.3133,250.428,5T,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,ARF3618,Variable defrost controller
N/A,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,HAIER,201,"154.0,54.0",N/A,"Fresh Food,Freezer",Upright,China,561.0,Refrigerator/Freezer,N/A,N/A,5T,1465.0,-,Labelling and MEPS,HRF210TS,HRF210T Series,AS/NZS  IEC  62552.3:2018,4.5,4.51268,2,N/A,349.282,"Australia,Fiji,New Zealand",170488,Approved,208.0,545.0,2030-06-26,,Class 5,Available,,http://www.haierappliances.com.au/,256.9,0.3133,250.428,5T,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,ARF3618,Variable defrost controller
N/A,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,HAIER,201,"154.0,54.0",N/A,"Fresh Food,Freezer",Upright,China,561.0,Refrigerator/Freezer,N/A,N/A,5T,1465.0,-,Labelling and MEPS,HRF210TW,HRF210T Series,AS/NZS  IEC  62552.3:2018,4.5,4.51268,2,N/A,349.282,"Australia,Fiji,New Zealand",170488,Approved,208.0,545.0,2030-06-26,,Class 5,Available,,http://www.haierappliances.com.au/,256.9,0.3133,250.428,5T,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,ARF3618,Variable defrost controller
N/A,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,HAIER,201,"154.0,54.0",N/A,"Fresh Food,Freezer",Upright,China,561.0,Refrigerator/Freezer,N/A,N/A,5T,1465.0,-,Labelling and MEPS,HRF210T Series,HRF210T Series,AS/NZS  IEC  62552.3:2018,4.5,4.51268,2,N/A,349.282,"Australia,Fiji,New Zealand",170488,Approved,208.0,545.0,2030-06-26,,Class 5,Available,,http://www.haierappliances.com.au/,256.9,0.3133,250.428,5T,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,ARF3618,Variable defrost controller
N/A,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,HAIER,259,"222.0,89.0",N/A,"Fresh Food,Freezer",Upright,China,672.0,Refrigerator/Freezer,N/A,N/A,5T,1652.0,-,Labelling and MEPS,HRF330TG,HRF330T Series,AS/NZS  IEC  62552.3:2018,4.5,4.50174,2,N/A,376.245,"Australia,Fiji,New Zealand",170489,Approved,311.0,595.0,2030-06-26,,Class 5,Available,,http://www.haierappliances.com.au/,256.9,0.3133,380.927,5T,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,ARF3619,Variable defrost controller
N/A,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,HAIER,259,"222.0,89.0",N/A,"Fresh Food,Freezer",Upright,China,672.0,Refrigerator/Freezer,N/A,N/A,5T,1652.0,-,Labelling and MEPS,HRF330TS,HRF330T Series,AS/NZS  IEC  62552.3:2018,4.5,4.50174,2,N/A,376.245,"Australia,Fiji,New Zealand",170489,Approved,311.0,595.0,2030-06-26,,Class 5,Available,,http://www.haierappliances.com.au/,256.9,0.3133,380.927,5T,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,ARF3619,Variable defrost controller
N/A,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,HAIER,259,"222.0,89.0",N/A,"Fresh Food,Freezer",Upright,China,672.0,Refrigerator/Freezer,N/A,N/A,5T,1652.0,-,Labelling and MEPS,HRF330TW,HRF330T Series,AS/NZS  IEC  62552.3:2018,4.5,4.50174,2,N/A,376.245,"Australia,Fiji,New Zealand",170489,Approved,311.0,595.0,2030-06-26,,Class 5,Available,,http://www.haierappliances.com.au/,256.9,0.3133,380.927,5T,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,ARF3619,Variable defrost controller
