"REPORT_ID","Suburb","LGA Name","Total Units","Total Cas","Total Fats","Total SI","Total MI","Year","Month","Day","Time","Area Speed","Road Surface","Moisture Cond","Weather Cond","DayNight","Crash Type","Unit Resp","DUI Involved","Drugs Involved","ACCLOC_X","ACCLOC_Y"
"2024-53778-19/09/2025","ASCOT PARK","CC MARION.",3,1,0,0,1,2024,"April","Friday","05:00 pm",50,"Sealed","Dry","Not Raining","Daylight","Right Angle",1,,,1325048.29,1664003.61
"2024-53781-19/09/2025","PAYNEHAM","CC OF NORWOOD,PAYNEHAM & ST PETERS",2,1,0,1,0,2024,"April","Sunday","11:13 pm",60,"Sealed","Dry","Not Raining","Night","Hit Fixed Object",1,,,1332755.8,1674056.72
"2024-53786-19/09/2025","PROSPECT","CITY OF PROSPECT",2,1,0,0,1,2024,"April","Friday","09:30 pm",60,"Sealed","Dry","Not Raining","Night","Right Turn",1,,,1328873.3,1676432.66
"2024-53790-19/09/2025","MILLBROOK","THE ADELAIDE HILLS COUNCIL",2,1,0,1,0,2024,"April","Saturday","03:07 am",80,"Sealed","Dry","Not Raining","Night","Hit Fixed Object",1,"Y",,1346661.2,1681876.62
"2024-53791-19/09/2025","ADELAIDE","CITY OF ADELAIDE",2,1,0,1,0,2024,"April","Saturday","03:53 am",50,"Sealed","Dry","Not Raining","Night","Rear End",1,,,1329240.26,1670692.56
"2024-53794-19/09/2025","LOCHABER","DC NARACOORTE & LUCINDALE.",2,1,0,0,1,2024,"April","Saturday","07:45 am",110,"Sealed","Wet","Raining","Daylight","Head On",1,,,1508400.94,1445168.3
"2024-53795-19/09/2025","VIRGINIA","CITY OF PLAYFORD.",2,1,0,0,1,2024,"April","Saturday","07:32 am",50,"Unsealed","Dry","Not Raining","Daylight","Hit Fixed Object",1,"Y","Y",1324725.9,1699080.5
"2024-53800-19/09/2025","INGLE FARM","CITY OF SALISBURY",2,1,0,0,1,2024,"April","Saturday","11:25 am",60,"Sealed","Dry","Not Raining","Daylight","Rear End",2,,,1332124.43,1681793.89
"2024-53803-19/09/2025","ALBERTON","CITY OF PORT ADELAIDE ENFIELD",1,1,0,0,1,2024,"April","Saturday","11:36 am",60,"Sealed","Dry","Not Raining","Daylight","Roll Over",1,,,1320866.47,1678132.35
"2024-53805-19/09/2025","GLENELG EAST","CITY OF HOLDFAST BAY",2,2,0,0,2,2024,"April","Saturday","11:15 am",60,"Sealed","Dry","Not Raining","Daylight","Rear End",2,,,1321017.54,1664799.61
"2024-53806-19/09/2025","FLAGSTAFF HILL","CITY OF ONKAPARINGA",1,1,0,1,0,2024,"April","Saturday","11:40 am",10,"Unsealed","Dry","Not Raining","Daylight","Roll Over",1,,,1327344.99,1656884.87
"2024-53811-19/09/2025","HOPE VALLEY","CITY OF TEA TREE GULLY",2,1,0,0,1,2024,"April","Saturday","02:33 pm",60,"Sealed","Dry","Not Raining","Daylight","Rear End",1,,,1337385.86,1678244.44
"2024-53816-19/09/2025","ADELAIDE","CITY OF ADELAIDE",2,1,0,0,1,2024,"April","Saturday","03:41 pm",50,"Sealed","Dry","Not Raining","Daylight","Right Turn",1,,,1327951.24,1669556.92
"2024-53818-19/09/2025","STRATHALBYN","ALEXANDRINA COUNCIL",1,1,0,0,1,2024,"April","Saturday","04:05 pm",60,"Sealed","Dry","Not Raining","Daylight","Left Road - Out of Control",1,,,1354051.6,1634649.03
"2024-53820-19/09/2025","SOUTH PLYMPTON","CC MARION.",2,1,0,0,1,2024,"April","Saturday","05:34 pm",60,"Sealed","Dry","Not Raining","Daylight","Rear End",1,,,1324247.86,1666104.37
"2024-53821-19/09/2025","ADELAIDE","CITY OF ADELAIDE",2,1,0,0,1,2024,"April","Saturday","06:06 pm",50,"Sealed","Dry","Not Raining","Night","Hit Pedestrian",1,,,1328693.45,1670426.89
"2024-53823-19/09/2025","NORTH PLYMPTON","CITY OF WEST TORRENS",2,2,0,0,2,2024,"April","Saturday","06:48 pm",50,"Sealed","Dry","Not Raining","Night","Right Angle",1,,,1323801.56,1667289.43
"2024-53824-19/09/2025","ADELAIDE","CITY OF ADELAIDE",2,1,0,1,0,2024,"April","Saturday","07:40 pm",60,"Sealed","Dry","Not Raining","Night","Hit Pedestrian",2,"Y",,1327390.98,1670175.24
"2024-53825-19/09/2025","MOUNT BARKER","DC MT.BARKER.",2,3,0,0,3,2024,"April","Saturday","07:23 pm",50,"Sealed","Dry","Not Raining","Night","Hit Fixed Object",1,,,1353807.47,1652592.09
"2024-53833-19/09/2025","COWANDILLA","CITY OF WEST TORRENS",2,1,0,0,1,2024,"April","Sunday","10:12 am",60,"Sealed","Dry","Not Raining","Daylight","Rear End",2,,,1324143.51,1669782.23
"2024-53837-19/09/2025","HENLEY BEACH","CITY OF CHARLES STURT",2,2,0,1,1,2024,"April","Sunday","10:20 am",40,"Sealed","Dry","Not Raining","Daylight","Right Turn",1,,,1318817.37,1671996.21
"2024-53838-19/09/2025","MCLAREN VALE","CITY OF ONKAPARINGA",2,2,0,0,2,2024,"April","Sunday","12:05 pm",80,"Sealed","Dry","Not Raining","Daylight","Right Angle",2,,,1322960.76,1635999.19
"2024-53840-19/09/2025","SALISBURY","CITY OF SALISBURY",3,1,0,0,1,2024,"April","Saturday","05:00 pm",60,"Sealed","Dry","Not Raining","Daylight","Rear End",2,,,1332705.67,1688393.75
"2024-53841-19/09/2025","WOODVILLE","CITY OF CHARLES STURT",1,1,0,0,1,2024,"April","Sunday","02:42 pm",50,"Sealed","Dry","Not Raining","Daylight","Roll Over",1,,,1322875.7,1676185.68
"2024-53843-19/09/2025","NOARLUNGA DOWNS","CITY OF ONKAPARINGA",2,5,0,0,5,2024,"April","Sunday","04:05 pm",80,"Sealed","Dry","Not Raining","Daylight","Head On",1,,,1318794.13,1643984.58
"2024-53844-19/09/2025","GEPPS CROSS","CITY OF PORT ADELAIDE ENFIELD",2,1,0,0,1,2024,"April","Sunday","04:12 pm",60,"Sealed","Dry","Not Raining","Daylight","Rear End",1,,,1329511.4,1679282.93
"2024-53846-19/09/2025","SEMAPHORE","CITY OF PORT ADELAIDE ENFIELD",2,1,0,0,1,2024,"April","Sunday","06:40 pm",50,"Sealed","Dry","Not Raining","Night","Side Swipe",1,,,1318343.04,1680603.41
"2024-53847-19/09/2025","KILBURN","CITY OF PORT ADELAIDE ENFIELD",2,2,0,0,2,2024,"April","Sunday","07:28 pm",50,"Sealed","Dry","Not Raining","Night","Hit Fixed Object",1,,,1328009.66,1678539.03
"2024-53852-19/09/2025","TORRENS PARK","CC MITCHAM.",2,1,0,1,0,2024,"April","Monday","08:28 am",60,"Sealed","Dry","Not Raining","Daylight","Hit Pedestrian",2,,,1329889.31,1664226.59
"2024-53854-19/09/2025","ADELAIDE","CITY OF ADELAIDE",2,1,0,0,1,2024,"April","Monday","08:45 am",60,"Sealed","Dry","Not Raining","Daylight","Right Angle",2,,,1326873.73,1671362.14
"2024-53856-19/09/2025","ECHUNGA","DC MT.BARKER.",2,1,0,0,1,2024,"April","Monday","08:30 am",50,"Sealed","Dry","Not Raining","Daylight","Rear End",2,,,1345691.54,1650356.55
"2024-53862-19/09/2025","BELAIR","CC MITCHAM.",2,1,0,0,1,2024,"April","Monday","02:05 pm",50,"Sealed","Dry","Not Raining","Daylight","Hit Fixed Object",1,,,1329797.23,1661452.36
"2024-53867-19/09/2025","MORPHETT VALE","CITY OF ONKAPARINGA",2,1,0,0,1,2024,"April","Monday","04:10 pm",70,"Sealed","Dry","Not Raining","Daylight","Right Turn",1,,,1319574.44,1650993
"2024-53868-19/09/2025","WOODVILLE SOUTH","CITY OF CHARLES STURT",2,1,0,0,1,2024,"April","Monday","05:30 pm",60,"Sealed","Dry","Not Raining","Daylight","Right Angle",2,,,1323024.53,1675577.53
"2024-53875-19/09/2025","CUMBERLAND PARK","CC MITCHAM.",3,1,0,0,1,2024,"April","Monday","02:20 pm",50,"Sealed","Dry","Not Raining","Daylight","Right Angle",2,,,1326714.57,1665113.65
"2024-53877-19/09/2025","BARMERA","THE BERRI BARMERA COUNCIL",2,4,1,3,0,2024,"April","Monday","07:33 pm",110,"Sealed","Dry","Not Raining","Night","Head On",1,,,1501052.9,1745854.56
"2024-53878-19/09/2025","PORT ARTHUR","YORKE PENINSULA COUNCIL",2,3,0,2,1,2024,"April","Monday","12:32 pm",100,"Sealed","Dry","Not Raining","Daylight","Head On",2,,"Y",1281929.34,1758217.66
"2024-53883-19/09/2025","ADELAIDE","CITY OF ADELAIDE",2,1,0,0,1,2024,"April","Tuesday","07:45 am",50,"Sealed","Dry","Not Raining","Daylight","Right Turn",1,,,1329036.52,1670283.23
"2024-53886-19/09/2025","SALISBURY","CITY OF SALISBURY",2,1,0,0,1,2024,"April","Monday","03:15 pm",60,"Sealed","Dry","Not Raining","Daylight","Rear End",2,,,1333396.29,1689758.68
"2024-53889-19/09/2025","BERRI","THE BERRI BARMERA COUNCIL",2,1,0,0,1,2024,"April","Tuesday","09:33 am",50,"Sealed","Dry","Not Raining","Daylight","Hit Pedestrian",2,,,1514644.38,1733708.12
"2024-53896-19/09/2025","PAYNEHAM","CC OF NORWOOD,PAYNEHAM & ST PETERS",2,1,0,0,1,2024,"April","Monday","05:15 pm",60,"Sealed","Dry","Not Raining","Daylight","Rear End",1,,,1332068.49,1673670.55
"2024-53898-19/09/2025","PARA HILLS WEST","CITY OF SALISBURY",2,1,0,1,0,2024,"April","Tuesday","01:00 pm",50,"Sealed","Dry","Not Raining","Daylight","Hit Pedestrian",2,,,1333152.12,1685160.98
"2024-53899-19/09/2025","TORRENS PARK","CC MITCHAM.",2,2,0,0,2,2024,"April","Tuesday","01:44 pm",50,"Sealed","Dry","Not Raining","Daylight","Hit Fixed Object",1,,,1329582.53,1663016.7
"2024-53904-19/09/2025","HALLETT COVE","CC MARION.",2,1,0,0,1,2024,"April","Tuesday","03:36 pm",50,"Sealed","Dry","Not Raining","Daylight","Hit Fixed Object",1,,,1321140.5,1655715.09
"2024-53905-19/09/2025","HENLEY BEACH","CITY OF CHARLES STURT",2,1,0,0,1,2024,"April","Tuesday","03:41 pm",50,"Sealed","Dry","Not Raining","Daylight","Right Angle",1,,,1318718.7,1673021.6
"2024-53911-19/09/2025","DELAMERE","DC YANKALILLA.",2,1,0,0,1,2024,"April","Tuesday","04:50 pm",100,"Sealed","Dry","Not Raining","Daylight","Hit Fixed Object",1,,,1289995.82,1601146.28
"2024-53913-19/09/2025","MILE END","CITY OF WEST TORRENS",3,1,0,0,1,2024,"April","Tuesday","06:24 pm",60,"Sealed","Dry","Not Raining","Night","Rear End",1,,,1326608.1,1671217.62
"2024-53915-19/09/2025","SALISBURY NORTH","CITY OF SALISBURY",2,1,0,0,1,2024,"April","Wednesday","03:16 am",60,"Sealed","Dry","Not Raining","Night","Hit Parked Vehicle",1,,,1331921.46,1689425.8
"2024-53917-19/09/2025","VALLEY VIEW","CITY OF TEA TREE GULLY",3,1,0,0,1,2024,"April","Wednesday","08:36 am",60,"Sealed","Dry","Not Raining","Daylight","Rear End",1,,,1335297.49,1679399.6
"2024-53920-19/09/2025","SPRING FARM","CLARE AND GILBERT VALLEYS DISTRICT COUNCIL",2,1,0,1,0,2024,"April","Wednesday","05:23 am",100,"Sealed","Dry","Not Raining","Night","Hit Fixed Object",1,,,1335315.83,1786803.44
"2024-53921-19/09/2025","WOODCROFT","CITY OF ONKAPARINGA",2,1,0,0,1,2024,"April","Tuesday","10:00 am",60,"Sealed","Dry","Not Raining","Daylight","Rear End",2,,,1323065.22,1651082.14
"2024-53923-19/09/2025","CHELTENHAM","CITY OF CHARLES STURT",2,1,0,0,1,2024,"April","Wednesday","12:00 pm",60,"Sealed","Dry","Not Raining","Daylight","Rear End",2,,,1322126.41,1676417.92
"2024-53927-19/09/2025","MOUNT BARKER","DC MT.BARKER.",2,1,0,0,1,2024,"April","Wednesday","01:15 pm",50,"Sealed","Dry","Not Raining","Daylight","Right Angle",2,,,1352162.37,1654249.14
"2024-53936-19/09/2025","MAMBRAY CREEK","DC MT.REMARKABLE.",2,2,0,0,2,2024,"April","Wednesday","03:15 pm",50,"Sealed","Dry","Not Raining","Daylight","Right Angle",1,,,1278511.92,1902046.47
"2024-53958-19/09/2025","PELICAN LAGOON","KANGAROO ISLAND COUNCIL",2,1,0,1,0,2024,"April","Thursday","04:10 am",100,"Unsealed","Dry","Not Raining","Night","Hit Fixed Object",1,"Y",,1255072.5,1575446.64
"2024-53961-19/09/2025","CLARENCE GARDENS","CC MITCHAM.",2,1,0,1,0,2024,"April","Thursday","09:21 am",60,"Sealed","Dry","Not Raining","Daylight","Hit Parked Vehicle",1,,,1326459.56,1666168.89
"2024-53962-19/09/2025","OAKLANDS PARK","CC MARION.",2,1,0,0,1,2024,"April","Thursday","10:11 am",60,"Sealed","Dry","Not Raining","Daylight","Right Turn",1,,,1322768.82,1660878.17
"2024-53963-19/09/2025","SALISBURY NORTH","CITY OF SALISBURY",2,1,0,1,0,2024,"April","Thursday","10:47 am",50,"Sealed","Dry","Not Raining","Daylight","Head On",2,,,1331681.21,1690876.92
"2024-53967-19/09/2025","WALLAROO","COPPER COAST DISTRICT COUNCIL",2,1,0,0,1,2024,"April","Thursday","11:15 am",50,"Sealed","Dry","Not Raining","Daylight","Right Angle",1,,,1243113.12,1783253.67
"2024-53969-19/09/2025","CLARENCE GARDENS","CC MITCHAM.",1,1,0,0,1,2024,"April","Thursday","11:49 am",60,"Sealed","Dry","Not Raining","Daylight","Roll Over",1,,,1325860.85,1666161.82
"2024-53980-19/09/2025","VIRGINIA","CITY OF PLAYFORD.",2,1,0,0,1,2024,"April","Monday","11:15 am",90,"Sealed","Dry","Not Raining","Daylight","Rear End",2,,,1326421.71,1696569.21
"2024-53982-19/09/2025","MELROSE PARK","CC MITCHAM.",2,1,0,0,1,2024,"April","Wednesday","06:40 am",60,"Sealed","Dry","Not Raining","Night","Rear End",1,,,1326455.58,1664965.37
"2024-53987-19/09/2025","O'HALLORAN HILL","CC MARION.",2,2,0,0,2,2024,"April","Thursday","04:40 pm",100,"Sealed","Dry","Not Raining","Daylight","Rear End",1,,,1323183.38,1656845.57
"2024-53991-19/09/2025","WINGFIELD","CITY OF PORT ADELAIDE ENFIELD",2,1,0,0,1,2024,"April","Thursday","05:30 pm",50,"Sealed","Wet","Raining","Daylight","Right Angle",1,,,1324533.93,1679685.41
"2024-53992-19/09/2025","SALISBURY NORTH","CITY OF SALISBURY",2,1,0,1,0,2024,"April","Thursday","05:17 pm",50,"Sealed","Dry","Not Raining","Daylight","Right Angle",2,,,1331965.68,1690064.71
"2024-53994-19/09/2025","ADELAIDE","CITY OF ADELAIDE",2,1,0,0,1,2024,"April","Thursday","05:53 pm",50,"Sealed","Wet","Raining","Night","Rear End",2,,,1329226.46,1671155.57
"2024-53997-19/09/2025","FINDON","CITY OF CHARLES STURT",2,1,0,0,1,2024,"April","Thursday","07:45 pm",60,"Sealed","Wet","Not Raining","Night","Hit Fixed Object",1,,,1323234.52,1673531.66
"2024-54003-19/09/2025","LINCOLN GAP","CC PT.AUGUSTA.",2,1,0,0,1,2024,"April","Friday","02:30 am",110,"Sealed","Dry","Not Raining","Night","Hit Fixed Object",1,,,1251314.04,1950115.28
"2024-54006-19/09/2025","MARION BAY","YORKE PENINSULA COUNCIL",2,1,0,1,0,2024,"February","Sunday","07:37 pm",40,"Sealed","Dry","Unknown","Daylight","Hit Fixed Object",1,,,1179662.04,1639186.9
"2024-54007-19/09/2025","URRBRAE","CC MITCHAM.",2,1,0,0,1,2024,"April","Friday","07:05 am",60,"Sealed","Dry","Not Raining","Daylight","Right Turn",1,,,1330785.59,1665600.33
"2024-54018-19/09/2025","WYNN VALE","CITY OF TEA TREE GULLY",3,3,0,0,3,2024,"April","Friday","11:20 am",80,"Sealed","Dry","Not Raining","Daylight","Right Turn",1,,"Y",1335764.06,1683093.59
"2024-54025-19/09/2025","WYNN VALE","CITY OF TEA TREE GULLY",3,1,0,0,1,2024,"April","Friday","01:10 pm",60,"Sealed","Dry","Not Raining","Daylight","Hit Fixed Object",1,,,1338912.98,1684761.61
"2024-54026-19/09/2025","PAYNEHAM SOUTH","CC OF NORWOOD,PAYNEHAM & ST PETERS",3,1,0,0,1,2024,"April","Friday","01:27 pm",60,"Sealed","Dry","Not Raining","Daylight","Right Angle",2,,,1332204.1,1672708.43
"2024-54027-19/09/2025","SOUTH PLYMPTON","CC MARION.",2,3,0,0,3,2024,"April","Friday","12:15 pm",60,"Sealed","Dry","Not Raining","Daylight","Rear End",2,,,1324237.94,1666104.08
"2024-54028-19/09/2025","WINGFIELD","CITY OF PORT ADELAIDE ENFIELD",2,2,0,0,2,2024,"April","Thursday","05:43 pm",60,"Sealed","Wet","Raining","Daylight","Rear End",2,,,1325562.16,1679187.23
"2024-54029-19/09/2025","MOUNT GAMBIER","CC MT.GAMBIER.",2,1,0,1,0,2024,"April","Friday","02:20 pm",60,"Sealed","Dry","Not Raining","Daylight","Right Angle",1,,,1512342.77,1337881.2
"2024-54031-19/09/2025","BORDERTOWN","DC TATIARA.",2,1,0,0,1,2024,"April","Friday","02:09 pm",50,"Sealed","Dry","Not Raining","Daylight","Right Angle",2,,,1518300.71,1508647.52
"2024-54036-19/09/2025","REGENCY PARK","CITY OF PORT ADELAIDE ENFIELD",4,1,0,0,1,2024,"April","Friday","03:50 pm",80,"Sealed","Dry","Not Raining","Daylight","Rear End",1,,,1326024.73,1677240.12
"2024-54040-19/09/2025","RIVERTON","CLARE AND GILBERT VALLEYS DISTRICT COUNCIL",2,1,0,0,1,2024,"April","Friday","06:25 pm",100,"Sealed","Wet","Raining","Night","Head On",1,,"Y",1344988.47,1757289.06
"2024-54043-19/09/2025","MAGILL","CC CAMPBELLTOWN.",2,1,0,0,1,2024,"April","Friday","06:30 pm",60,"Sealed","Dry","Not Raining","Night","Rear End",2,,,1335483.19,1671847.51
"2024-54045-19/09/2025","MOUNT GAMBIER","CC MT.GAMBIER.",2,1,0,1,0,2024,"April","Friday","08:50 pm",50,"Sealed","Dry","Not Raining","Night","Hit Parked Vehicle",1,"Y",,1509610.14,1340974.56
"2024-54046-19/09/2025","GLENELG NORTH","CITY OF HOLDFAST BAY",1,1,0,0,1,2024,"April","Friday","09:45 pm",50,"Sealed","Dry","Not Raining","Night","Roll Over",1,,"Y",1320363,1666339.25
"2024-54048-19/09/2025","STANSBURY","YORKE PENINSULA COUNCIL",1,3,0,2,1,2024,"April","Friday","10:20 pm",100,"Unsealed","Dry","Not Raining","Night","Roll Over",1,,,1252136.95,1674876.01
"2024-54053-19/09/2025","DINGABLEDINGA","ALEXANDRINA COUNCIL",1,1,0,0,1,2024,"April","Saturday","10:34 am",100,"Sealed","Dry","Not Raining","Daylight","Roll Over",1,,,1332416.51,1633188.73
"2024-54054-19/09/2025","PARAFIELD GARDENS","CITY OF SALISBURY",2,1,0,0,1,2024,"April","Saturday","10:50 am",60,"Sealed","Dry","Not Raining","Daylight","Right Turn",1,,,1329981.36,1684973.48
"2024-54056-19/09/2025","CROYDON PARK","CITY OF PORT ADELAIDE ENFIELD",2,1,0,0,1,2024,"April","Friday","01:40 pm",60,"Sealed","Dry","Not Raining","Daylight","Rear End",2,,,1326369.87,1676382.1
"2024-54057-19/09/2025","NORTHGATE","CITY OF PORT ADELAIDE ENFIELD",2,1,0,0,1,2024,"April","Saturday","11:45 am",50,"Sealed","Dry","Not Raining","Daylight","Right Angle",1,,,1331543.95,1678072.25
"2024-54058-19/09/2025","COFFIN BAY","DC LOWER EYRE PENINSULA",3,1,0,0,1,2024,"April","Friday","08:02 pm",50,"Sealed","Dry","Not Raining","Night","Hit Fixed Object",1,"Y",,1042098.68,1710344.35
"2024-54063-19/09/2025","WAIKERIE","LOXTON WAIKERIE DISTRICT COUNCIL",2,1,0,0,1,2024,"April","Saturday","12:10 pm",80,"Sealed","Dry","Not Raining","Daylight","Rear End",2,,,1457479.1,1748844.78
"2024-54065-19/09/2025","POORAKA","CITY OF SALISBURY",2,1,0,0,1,2024,"April","Saturday","03:30 pm",80,"Sealed","Dry","Not Raining","Daylight","Right Angle",1,,,1331536.65,1683142.51
"2024-54066-19/09/2025","NEWTON","CC CAMPBELLTOWN.",2,1,0,0,1,2024,"April","Saturday","04:30 pm",60,"Sealed","Dry","Not Raining","Daylight","Right Angle",1,,,1337017.24,1675378.51
"2024-54067-19/09/2025","CROYDON PARK","CITY OF PORT ADELAIDE ENFIELD",2,1,0,0,1,2024,"April","Saturday","05:31 pm",60,"Sealed","Dry","Not Raining","Daylight","Hit Pedestrian",2,,,1324934.25,1675662.53
"2024-54068-19/09/2025","PARA HILLS","CITY OF SALISBURY",2,1,0,0,1,2024,"April","Saturday","05:19 pm",60,"Sealed","Dry","Not Raining","Daylight","Hit Pedestrian",2,"Y",,1334140.2,1684576.15
"2024-54078-19/09/2025","TONSLEY","CC MARION.",2,1,0,1,0,2024,"April","Saturday","08:20 am",50,"Sealed","Dry","Not Raining","Daylight","Hit Pedestrian",2,,,1325362.82,1661627.29
"2024-54080-19/09/2025","ALBERTON","CITY OF PORT ADELAIDE ENFIELD",2,1,0,0,1,2024,"April","Sunday","10:52 am",60,"Sealed","Dry","Not Raining","Daylight","Right Angle",1,,,1320822.16,1678112.1
"2024-54082-19/09/2025","MOUNT CRAWFORD","THE BAROSSA COUNCIL.",1,1,0,1,0,2024,"April","Sunday","11:46 am",100,"Sealed","Dry","Not Raining","Daylight","Roll Over",1,,,1360327.74,1693480.5
"2024-54087-19/09/2025","TEA TREE GULLY","CITY OF TEA TREE GULLY",2,1,0,0,1,2024,"April","Sunday","02:31 pm",80,"Sealed","Dry","Not Raining","Daylight","Head On",2,,,1341952.21,1681428.79
"2024-54089-19/09/2025","EVANSTON PARK","CT GAWLER.",2,1,0,0,1,2024,"April","Sunday","12:00 pm",60,"Sealed","Dry","Not Raining","Daylight","Rear End",2,,,1341881.56,1703214.18
"2024-54090-19/09/2025","KERSBROOK","THE ADELAIDE HILLS COUNCIL",2,1,0,1,0,2024,"April","Sunday","06:00 pm",80,"Sealed","Dry","Not Raining","Night","Hit Fixed Object",1,,,1352781.08,1683760.2
"2024-54093-19/09/2025","PARAFIELD GARDENS","CITY OF SALISBURY",2,1,0,0,1,2024,"April","Sunday","02:40 pm",60,"Sealed","Dry","Not Raining","Daylight","Rear End",2,,,1331298.07,1686640.21
"2024-54096-19/09/2025","TAUNTON","THE BAROSSA COUNCIL.",2,1,0,1,0,2024,"April","Sunday","10:10 pm",100,"Sealed","Dry","Not Raining","Night","Hit Fixed Object",1,,,1373755.61,1694467.46
"2024-54104-19/09/2025","GAWLER","CT GAWLER.",2,1,0,0,1,2024,"April","Friday","03:00 pm",10,"Sealed","Dry","Not Raining","Daylight","Hit Pedestrian",1,,,1343289.03,1706592.84
"2024-54105-19/09/2025","MCHARG CREEK","ALEXANDRINA COUNCIL",2,1,0,0,1,2024,"April","Monday","09:25 am",80,"Sealed","Dry","Not Raining","Daylight","Right Turn",2,,,1341799.47,1632742.53
"2024-54108-19/09/2025","GLYNDE","CC OF NORWOOD,PAYNEHAM & ST PETERS",2,1,0,1,0,2024,"April","Monday","08:40 am",60,"Sealed","Dry","Not Raining","Daylight","Right Turn",1,,,1332813.28,1674082.54
"2024-54109-19/09/2025","ST CLAIR","CITY OF CHARLES STURT",2,1,0,0,1,2024,"April","Monday","11:15 am",40,"Sealed","Dry","Not Raining","Daylight","Right Angle",1,,,1322704.2,1676880.75
"2024-54110-19/09/2025","MAGILL","CITY OF BURNSIDE",1,1,0,0,1,2024,"April","Monday","11:20 am",60,"Sealed","Dry","Not Raining","Daylight","Roll Over",1,,,1335484.31,1671768.36
"2024-54115-19/09/2025","BURTON","CITY OF SALISBURY",2,1,0,0,1,2024,"April","Monday","01:30 pm",60,"Sealed","Dry","Not Raining","Daylight","Hit Object on Road",1,,,1327850.48,1691345.96
"2024-54121-19/09/2025","ALDINGA BEACH","CITY OF ONKAPARINGA",2,1,0,0,1,2024,"January","Wednesday","02:08 pm",50,"Sealed","Dry","Not Raining","Daylight","Hit Parked Vehicle",2,,,1313050.98,1631979.84
"2024-54126-19/09/2025","BUNGAMA","PT.PIRIE CITY & DIST. COUNCIL",2,1,0,0,1,2024,"April","Monday","04:16 pm",25,"Sealed","Dry","Not Raining","Daylight","Hit Pedestrian",2,,,1285482.7,1865347.9
"2024-54129-19/09/2025","MODBURY","CITY OF TEA TREE GULLY",2,1,0,0,1,2024,"April","Monday","06:04 pm",60,"Sealed","Dry","Not Raining","Night","Right Turn",2,,,1337056.82,1680951.37
"2024-54140-19/09/2025","WYNN VALE","CITY OF TEA TREE GULLY",2,1,0,0,1,2024,"April","Monday","10:30 pm",60,"Sealed","Dry","Not Raining","Night","Right Angle",1,,,1337391.8,1685011.91
"2024-54146-19/09/2025","NORTH ADELAIDE","CITY OF ADELAIDE",2,1,0,0,1,2024,"April","Friday","08:20 am",50,"Sealed","Dry","Not Raining","Daylight","Right Angle",2,,,1327334.63,1672825.89
"2024-54147-19/09/2025","NORTH ADELAIDE","CITY OF ADELAIDE",2,2,0,0,2,2024,"April","Tuesday","12:10 pm",50,"Sealed","Dry","Not Raining","Daylight","Right Turn",2,,,1328487.57,1671852.81
"2024-54151-19/09/2025","TROTT PARK","CC MARION.",3,3,0,0,3,2024,"April","Tuesday","03:20 pm",100,"Sealed","Dry","Not Raining","Daylight","Side Swipe",2,,,1322987.33,1655229.38
"2024-54154-19/09/2025","DOVER GARDENS","CC MARION.",2,1,0,0,1,2024,"April","Tuesday","04:30 pm",60,"Sealed","Dry","Not Raining","Daylight","Right Angle",1,,,1322779.19,1660542.68
"2024-54156-19/09/2025","PENOLA","WATTLE RANGE COUNCIL",2,1,0,0,1,2024,"April","Tuesday","03:15 pm",110,"Sealed","Dry","Not Raining","Daylight","Hit Fixed Object",1,,,1518451.55,1393202.45
"2024-54157-19/09/2025","PARALOWIE","CITY OF SALISBURY",1,1,0,0,1,2024,"April","Monday","12:00 pm",50,"Sealed","Dry","Not Raining","Daylight","Roll Over",1,,,1330885.2,1688751.95
